"","temperature","treatment","cage","survival","sex","Label_new","femur","thorax","tibia","wing"
"2178",24,"NP",4,6,"F","24_NP_4_6_F_47",0.594,0.904,0.583,1.641
"2179",24,"NP",4,6,"F","24_NP_4_6_F_48",0.65,1.026,0.659,1.763
"2180",24,"NP",4,6,"F","24_NP_4_6_F_50",0.625,0.956,0.61,1.744
"2181",24,"NP",4,6,"F","24_NP_4_6_F_51",0.674,1.035,0.64,1.864
"2182",24,"NP",4,6,"F","24_NP_4_6_F_53",0.601,0.884,0.559,1.604
"2183",24,"NP",4,6,"F","24_NP_4_6_F_55",0.628,0.957,0.628,1.686
"2184",24,"NP",4,6,"F","24_NP_4_6_F_57",0.631,0.995,0.615,1.741
"2185",24,"NP",4,6,"F","24_NP_4_6_F_58",0.674,0.94,0.654,1.687
"2186",24,"NP",4,6,"F","24_NP_4_6_F_59",0.648,0.968,0.609,1.72
"2187",24,"NP",4,6,"F","24_NP_4_6_F_64",0.671,1.066,0.663,1.815
"2188",24,"NP",4,6,"F","24_NP_4_6_F_72",0.625,0.99,0.635,1.747
"2189",24,"NP",4,6,"F","24_NP_4_6_F_74",0.672,0.988,0.655,1.776
"2190",24,"NP",4,6,"F","24_NP_4_6_F_75",0.659,0.969,0.627,1.809
"2191",24,"NP",4,6,"F","24_NP_4_6_F_76",0.682,1.025,0.666,1.852
"2192",24,"NP",4,6,"F","24_NP_4_6_F_77",0.654,0.971,0.647,1.823
"2193",24,"NP",4,6,"F","24_NP_4_6_F_79",0.632,0.942,0.604,1.72
"2194",24,"NP",4,6,"F","24_NP_4_6_F_80",0.645,1.019,0.628,1.811
"2195",24,"NP",4,6,"F","24_NP_4_6_F_82",0.627,1.012,0.615,1.701
"2196",24,"NP",4,6,"F","24_NP_4_6_F_84",0.649,0.999,0.637,1.812
"2197",24,"NP",4,6,"F","24_NP_4_6_F_91",0.616,0.937,0.606,1.697
