"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block","Area_mmsq"
"1841","sd[1]",774,24,259035,33.067,2,1.1973892875
"1842","sd[1]",774,24,209752,26.776,2,0.96957862
"1843","sd[1]",843,24,261096,33.33,2,1.20691626
"1844","sd[1]",843,24,257642,32.889,2,1.190950145
"1845","sd[1]",843,24,273169,34.871,2,1.2627237025
"1846","sd[1]",843,24,286157,36.529,2,1.3227607325
"1847","sd[1]",843,24,236029,30.13,2,1.0910440525
"1848","sd[1]",843,24,256969,32.803,2,1.1878392025
"1849","sd[1]",843,24,245520,31.342,2,1.1349162
"1850","sd[1]",843,24,247640,31.613,2,1.1447159
"1851","sd[1]",843,24,282965,36.122,2,1.3080057125
"1852","sd[1]",843,24,291454,37.206,2,1.347246115
"1853","sd[1]",843,24,300634,38.378,2,1.389680665
"1854","sd[1]",843,24,219503,28.021,2,1.0146526175
"1855","sd[1]",843,24,254707,32.515,2,1.1773831075
"1856","sd[1]",907,24,276210,35.26,2,1.276780725
"1857","sd[1]",907,24,302815,38.656,2,1.3997623375
"1858","sd[1]",907,24,269372,34.387,2,1.24517207
"1859","sd[1]",907,24,261913,33.435,2,1.2106928425
"1860","sd[1]",907,24,338345,43.192,2,1.5639997625
"1861","sd[1]",907,24,315774,40.31,2,1.459665315
"1862","sd[1]",907,24,307664,39.275,2,1.42217684
"1863","sd[1]",907,24,262638,33.527,2,1.214044155
"1864","sd[1]",907,24,319576,40.796,2,1.47724006
"1865","sd[1]",907,24,356031,45.449,2,1.6457532975
"1866","sd[1]",907,24,276591,35.308,2,1.2785418975
"1867","sd[1]",907,24,304011,38.809,2,1.4052908475
"1868","sd[1]",907,24,270566,34.539,2,1.250691335
"1869","sd[1]",907,24,344670,43.999,2,1.593237075
"1870","sd[1]",907,24,272836,34.829,2,1.26118441
"1871","sd[1]",907,24,271690,34.683,2,1.255887025
"1872","sd[1]",301,24,257392,32.857,2,1.18979452
"1873","sd[1]",843,24,259736,33.157,2,1.20062966
"1874","sd[E3]",235,24,157917,20.159,2,0.7299713325
"1875","sd[E3]",235,24,211113,26.95,2,0.9758698425
"1876","sd[E3]",235,24,136304,17.4,2,0.63006524
"1877","sd[E3]",235,24,156204,19.94,2,0.72205299
"1878","sd[E3]",235,24,189310,24.166,2,0.875085475
"1879","sd[E3]",235,24,160950,20.546,2,0.743991375
"1880","sd[E3]",235,24,198712,25.367,2,0.91854622
"1881","sd[E3]",235,24,206681,26.384,2,0.9553829225
"1882","sd[E3]",235,24,135102,17.246,2,0.624508995
"1883","sd[E3]",235,24,224059,28.602,2,1.0357127275
"1884","sd[E3]",235,24,78078,9.967,2,0.360915555
"1885","sd[E3]",235,24,135484,17.295,2,0.62627479
"1886","sd[E3]",301,24,97481,12.444,2,0.4506059225
"1887","sd[E3]",301,24,144326,18.424,2,0.667146935
"1888","sd[E3]",301,24,82479,10.529,2,0.3812591775
"1889","sd[E3]",301,24,73531,9.387,2,0.3398970475
"1890","sd[E3]",301,24,55448,7.078,2,0.25630838
"1891","sd[E3]",301,24,65220,8.326,2,0.30147945
"1892","sd[E3]",301,24,60460,7.718,2,0.27947635
"1893","sd[E3]",301,24,66605,8.502,2,0.3078816125
"1894","sd[E3]",301,24,70384,8.985,2,0.32535004
"1895","sd[E3]",301,24,72083,9.202,2,0.3332036675
"1896","sd[E3]",301,24,106927,13.65,2,0.4942700575
"1897","sd[E3]",301,24,79632,10.165,2,0.36809892
"1898","sd[E3]",301,24,70292,8.973,2,0.32492477
"1899","sd[E3]",301,24,72523,9.258,2,0.3352375675
"1900","sd[E3]",301,24,85069,10.86,2,0.3932314525
"1901","sd[E3]",301,24,43682,5.576,2,0.201920045
"1902","sd[E3]",307,24,91106,11.63,2,0.421137485
"1903","sd[E3]",307,24,115082,14.691,2,0.531966545
"1904","sd[E3]",307,24,107209,13.686,2,0.4955736025
"1905","sd[E3]",307,24,186497,23.807,2,0.8620823825
"1906","sd[E3]",307,24,214885,27.431,2,0.9933059125
"1907","sd[E3]",307,24,157095,20.054,2,0.7261716375
"1908","sd[E3]",307,24,86836,11.085,2,0.40139941
"1909","sd[E3]",307,24,197003,25.148,2,0.9106463675
"1910","sd[E3]",307,24,115650,14.763,2,0.534592125
"1911","sd[E3]",307,24,83020,10.598,2,0.38375995
"1912","sd[E3]",307,24,199726,25.496,2,0.923233435
"1913","sd[E3]",307,24,163569,20.88,2,0.7560977025
"1914","sd[E3]",307,24,166333,21.233,2,0.7688742925
"1915","sd[E3]",315,24,192731,24.603,2,0.8908990475
"1916","sd[E3]",315,24,176872,22.579,2,0.81759082
"1917","sd[E3]",315,24,166489,21.253,2,0.7695954025
"1918","sd[E3]",315,24,227462,29.037,2,1.051443095
"1919","sd[E3]",315,24,223016,28.469,2,1.03089146
"1920","sd[E3]",315,24,231542,29.558,2,1.070302895
"1921","sd[E3]",315,24,150018,19.151,2,0.693458205
"1922","sd[E3]",315,24,225968,28.846,2,1.04453708
"1923","sd[E3]",315,24,185203,23.642,2,0.8561008675
"1924","sd[E3]",315,24,179514,22.916,2,0.829803465
"1925","sd[E3]",315,24,219434,28.012,2,1.014333665
"1926","sd[E3]",315,24,214668,27.403,2,0.99230283
"1927","sd[E3]",315,24,148208,18.92,2,0.68509148
"1928","sd[E3]",315,24,159034,20.302,2,0.735134665
"1929","sd[E3]",315,24,210795,26.909,2,0.9743998875
"1930","sd[E3]",315,24,200640,25.613,2,0.9274584
"1931","sd[E3]",315,24,88535,11.302,2,0.4092530375
"1932","sd[E3]",354,24,269135,34.356,2,1.2440765375
"1933","sd[E3]",354,24,161344,20.596,2,0.74581264
"1934","sd[E3]",354,24,134721,17.198,2,0.6227478225
"1935","sd[E3]",354,24,259063,33.071,2,1.1975187175
"1936","sd[E3]",354,24,281835,35.978,2,1.3027822875
"1937","sd[E3]",354,24,273304,34.889,2,1.26334774
"1938","sd[E3]",354,24,185986,23.742,2,0.859720285
"1939","sd[E3]",354,24,141442,18.056,2,0.653815645
"1940","sd[E3]",354,24,138039,17.621,2,0.6380852775
"1941","sd[E3]",354,24,147842,18.873,2,0.683399645
"1942","sd[E3]",375,24,255609,32.63,2,1.1815526025
"1943","sd[E3]",375,24,92600,11.821,2,0.4280435
"1944","sd[E3]",375,24,206593,26.373,2,0.9549761425
"1945","sd[E3]",375,24,227724,29.07,2,1.05265419
"1946","sd[E3]",375,24,253040,32.302,2,1.1696774
"1947","sd[E3]",375,24,202609,25.864,2,0.9365601025
"1948","sd[E3]",375,24,176582,22.542,2,0.816250295
"1949","sd[E3]",375,24,236728,30.22,2,1.09427518
"1950","sd[E3]",375,24,194949,24.886,2,0.9011517525
"1951","sd[E3]",375,24,122278,15.609,2,0.565230055
"1952","sd[E3]",375,24,158269,20.204,2,0.7315984525
"1953","sd[E3]",375,24,228515,29.171,2,1.0563105875
"1954","sd[E3]",375,24,147436,18.821,2,0.68152291
"1955","sd[E3]",375,24,205530,26.237,2,0.950062425
"1956","sd[E3]",390,24,245072,31.285,2,1.13284532
"1957","sd[E3]",390,24,149769,19.119,2,0.6923072025
"1958","sd[E3]",390,24,220904,28.2,2,1.02112874
"1959","sd[E3]",390,24,175907,22.455,2,0.8131301075
"1960","sd[E3]",390,24,204241,26.072,2,0.9441040225
"1961","sd[E3]",390,24,194030,24.769,2,0.896903675
"1962","sd[E3]",390,24,251678,32.128,2,1.163381555
"1963","sd[E3]",390,24,180584,23.052,2,0.83474954
"1964","sd[E3]",390,24,211554,27.006,2,0.977908365
"1965","sd[E3]",390,24,140273,17.907,2,0.6484119425
"1966","sd[E3]",390,24,236324,30.168,2,1.09240769
"1967","sd[E3]",390,24,253594,32.373,2,1.172238265
"1968","sd[E3]",390,24,227295,29.015,2,1.0506711375
"1969","sd[E3]",437,24,40235,5.136,2,0.1859862875
"1970","sd[E3]",437,24,88083,11.244,2,0.4071636675
"1971","sd[E3]",437,24,79047,10.091,2,0.3653947575
"1972","sd[E3]",437,24,61307,7.826,2,0.2833916075
"1973","sd[E3]",437,24,38639,4.932,2,0.1786087775
"1974","sd[E3]",437,24,41418,5.287,2,0.191454705
"1975","sd[E3]",437,24,86453,11.036,2,0.3996289925
"1976","sd[E3]",437,24,74589,9.522,2,0.3447876525
"1977","sd[E3]",437,24,84000,10.723,2,0.38829
"1978","sd[E3]",437,24,57401,7.328,2,0.2653361225
"1979","sd[E3]",437,24,42047,5.368,2,0.1943622575
"1980","sd[E3]",437,24,75716,9.666,2,0.34999721
"1981","sd[E3]",437,24,59964,7.655,2,0.27718359
"1982","sd[E3]",443,24,183766,23.459,2,0.849458335
"1983","sd[E3]",443,24,176868,22.578,2,0.81757233
"1984","sd[E3]",443,24,81851,10.449,2,0.3783562475
"1985","sd[E3]",443,24,161798,20.654,2,0.747911255
"1986","sd[E3]",443,24,159430,20.352,2,0.736965175
"1987","sd[E3]",443,24,233881,29.856,2,1.0811149225
"1988","sd[E3]",443,24,191598,24.458,2,0.885661755
"1989","sd[E3]",443,24,170152,21.721,2,0.78652762
"1990","sd[E3]",443,24,51219,6.538,2,0.2367598275
"1991","sd[E3]",443,24,37089,4.735,2,0.1714439025
"1992","sd[E3]",443,24,154677,19.745,2,0.7149944325
"1993","sd[E3]",443,24,127948,16.333,2,0.59143963
"1994","sd[E3]",443,24,54453,6.951,2,0.2517089925
"1995","sd[E3]",443,24,159503,20.361,2,0.7373026175
"1996","sd[E3]",443,24,84752,10.819,2,0.39176612
"1997","sd[E3]",443,24,74011,9.448,2,0.3421158475
"1998","sd[E3]",443,24,115757,14.777,2,0.5350867325
"1999","sd[E3]",492,24,147576,18.839,2,0.68217006
"2000","sd[E3]",492,24,126619,16.164,2,0.5852963275
"2001","sd[E3]",492,24,191331,24.424,2,0.8844275475
"2002","sd[E3]",492,24,149455,19.079,2,0.6908557375
"2003","sd[E3]",492,24,170492,21.764,2,0.78809927
"2004","sd[E3]",492,24,176419,22.521,2,0.8154968275
"2005","sd[E3]",492,24,210659,26.892,2,0.9737712275
"2006","sd[E3]",492,24,137410,17.541,2,0.635177725
"2007","sd[E3]",492,24,178578,22.796,2,0.825476805
"2008","sd[E3]",492,24,204401,26.093,2,0.9448436225
"2009","sd[E3]",492,24,163905,20.923,2,0.7576508625
"2010","sd[E3]",492,24,203176,25.936,2,0.93918106
"2011","sd[E3]",492,24,199080,25.414,2,0.9202473
"2012","sd[E3]",492,24,172684,22.044,2,0.79823179
"2013","sd[E3]",492,24,185900,23.731,2,0.85932275
"2014","sd[E3]",492,24,180231,23.007,2,0.8331177975
"2015","sd[E3]",765,24,211815,27.039,2,0.9791148375
"2016","sd[E3]",765,24,185356,23.662,2,0.85680811
"2017","sd[E3]",765,24,131629,16.803,2,0.6084550525
"2018","sd[E3]",765,24,196321,25.061,2,0.9074938225
"2019","sd[E3]",765,24,213973,27.315,2,0.9890901925
"2020","sd[E3]",765,24,50487,6.445,2,0.2333761575
"2021","sd[E3]",765,24,129210,16.494,2,0.597273225
"2022","sd[E3]",765,24,185161,23.637,2,0.8559067225
"2023","sd[E3]",765,24,229781,29.333,2,1.0621626725
"2024","sd[E3]",765,24,223581,28.541,2,1.0335031725
"2025","sd[E3]",765,24,199207,25.43,2,0.9208343575
"2026","sd[E3]",765,24,239592,30.585,2,1.10751402
"2027","sd[E3]",765,24,194501,24.829,2,0.8990808725
"2028","sd[E3]",765,24,243651,31.103,2,1.1262767475
"2029","sd[E3]",765,24,231000,29.488,2,1.0677975
"2030","sd[E3]",765,24,219728,28.049,2,1.01569268
"2031","sd[E3]",765,24,203274,25.949,2,0.939634065
"2032","sd[E3]",765,24,34802,4.443,2,0.160872245
"2033","sd[E3]",774,24,181243,23.137,2,0.8377957675
"2034","sd[E3]",774,24,56985,7.274,2,0.2634131625
"2035","sd[E3]",774,24,195917,25.01,2,0.9056263325
"2036","sd[E3]",774,24,54329,6.935,2,0.2511358025
"2037","sd[E3]",774,24,160442,20.481,2,0.741643145
"2038","sd[E3]",774,24,91011,11.618,2,0.4206983475
"2039","sd[E3]",774,24,73876,9.431,2,0.34149181
"2040","sd[E3]",774,24,88369,11.281,2,0.4084857025
"2041","sd[E3]",774,24,151937,19.396,2,0.7023287825
"2042","sd[E3]",774,24,36903,4.711,2,0.1705841175
"2043","sd[E3]",774,24,216656,27.657,2,1.00149236
"2044","sd[E3]",774,24,50168,6.404,2,0.23190158
"2045","sd[E3]",774,24,28525,3.641,2,0.1318568125
"2046","sd[E3]",774,24,209865,26.79,2,0.9701009625
"2047","sd[E3]",774,24,150345,19.192,2,0.6949697625
"2048","sd[E3]",774,24,34590,4.416,2,0.159892275
"2049","sd[E3]",774,24,220196,28.109,2,1.01785601
"2050","sd[E3]",774,24,230532,29.429,2,1.06563417
"2051","sd[E3]",774,24,87252,11.138,2,0.40332237
"2052","sd[E3]",774,24,228515,29.171,2,1.0563105875
"2053","sd[E3]",843,24,227543,29.047,2,1.0518175175
"2054","sd[E3]",843,24,245255,31.308,2,1.1336912375
"2055","sd[E3]",843,24,50064,6.391,2,0.23142084
"2056","sd[E3]",843,24,241624,30.845,2,1.11690694
"2057","sd[E3]",843,24,247605,31.608,2,1.1445541125
"2058","sd[E3]",843,24,48053,6.134,2,0.2221249925
"2059","sd[E3]",843,24,221650,28.295,2,1.024577125
"2060","sd[E3]",843,24,242363,30.939,2,1.1203229675
"2061","sd[E3]",843,24,244001,31.148,2,1.1278946225
"2062","sd[E3]",843,24,110000,14.042,2,0.508475
"2063","sd[E3]",843,24,65986,8.423,2,0.305020285
"2064","sd[E3]",843,24,166128,21.207,2,0.76792668
"2065","sd[E3]",843,24,223057,28.474,2,1.0310809825
"2066","sd[E3]",843,24,54694,6.982,2,0.252823015
"2067","sd[E3]",843,24,202967,25.91,2,0.9382149575
"2068","sd[E3]",843,24,48170,6.149,2,0.222665825
"2069","sd[E3]",843,24,226833,28.956,2,1.0485355425
"2070","sd[E3]",843,24,227038,28.983,2,1.049483155
"2071","sd[E3]",897,24,253075,32.306,2,1.1698391875
"2072","sd[E3]",897,24,190190,24.279,2,0.879153275
"2073","sd[E3]",897,24,200214,25.558,2,0.925489215
"2074","sd[E3]",897,24,263798,33.675,2,1.219406255
"2075","sd[E3]",897,24,213832,27.297,2,0.98843842
"2076","sd[E3]",897,24,200531,25.599,2,0.9269545475
"2077","sd[E3]",897,24,222837,28.446,2,1.0300640325
"2078","sd[E3]",897,24,240496,30.701,2,1.11169276
"2079","sd[E3]",897,24,206349,26.342,2,0.9538482525
"2080","sd[E3]",897,24,198081,25.286,2,0.9156294225
"2081","sd[E3]",897,24,226057,28.857,2,1.0449484825
"2082","sd[E3]",897,24,246568,31.476,2,1.13976058
"2083","sd[E3]",897,24,254252,32.457,2,1.17527987
"2084","sd[E3]",897,24,127886,16.325,2,0.591153035
"2085","sd[E3]",897,24,183082,23.371,2,0.846296545
"2086","sd[E3]",897,24,210819,26.912,2,0.9745108275
"2087","sd[E3]",897,24,246342,31.447,2,1.138715895
"2088","sd[E3]",897,24,173752,22.18,2,0.80316862
"2089","sd[E3]",897,24,220288,28.121,2,1.01828128
"2090","sd[E3]",897,24,222579,28.413,2,1.0288714275
"2091","sd[E3]",907,24,143920,18.372,2,0.6652702
"2092","sd[E3]",907,24,97433,12.438,2,0.4503840425
"2093","sd[E3]",907,24,57916,7.393,2,0.26771671
"2094","sd[E3]",907,24,150012,19.15,2,0.69343047
"2095","sd[E3]",907,24,45770,5.843,2,0.211571825
"2096","sd[E3]",907,24,184284,23.525,2,0.85185279
"2097","sd[E3]",907,24,81650,10.423,2,0.377427125
"2098","sd[E3]",907,24,130929,16.714,2,0.6052193025
"2099","sd[E3]",907,24,56171,7.171,2,0.2596504475
"2100","sd[E3]",907,24,162935,20.8,2,0.7531670375
"2101","sd[E3]",907,24,70427,8.99,2,0.3255488075
"2102","sd[E3]",907,24,45804,5.847,2,0.21172899
"2103","sd[E3]",907,24,164195,20.96,2,0.7589913875
"2104","sd[E3]",907,24,136423,17.415,2,0.6306153175
"2105","sd[E3]",907,24,68204,8.707,2,0.31527299
"2106","sd[E3]",907,24,139969,17.868,2,0.6470067025
"2107","sd[E3]",907,24,119551,15.261,2,0.5526244975
"2108","sd[E3]",907,24,70672,9.022,2,0.32668132
"2109","sd[E3]",907,24,44469,5.677,2,0.2055579525
"2110","sd[E3]",235,24,194461,24.824,2,0.8988959725
"2111","sd[E3]",235,24,149202,19.046,2,0.689686245
"2112","sd[E3]",235,24,143869,18.366,2,0.6650344525
"2113","sd[E3]",235,24,184979,23.614,2,0.8550654275
"2114","sd[E3]",235,24,99462,12.697,2,0.459763095
"2115","sd[E3]",235,24,132976,16.975,2,0.61468156
"2116","sd[E3]",235,24,189328,24.169,2,0.87516868
"2117","sd[E3]",301,24,86590,11.054,2,0.400262275
"2118","sd[E3]",390,24,192659,24.594,2,0.8905662275
"2119","sd[E3]",390,24,134248,17.137,2,0.62056138
"2120","sd[E3]",437,24,47898,6.114,2,0.221408505
"2121","sd[E3]",437,24,57088,7.288,2,0.26388928
"2122","sd[E3]",437,24,57079,7.286,2,0.2638476775
"2123","sd[E3]",765,24,111602,14.247,2,0.515880245
"2124","sd[E3]",774,24,40762,5.203,2,0.188422345
"2125","sd[E3]",843,24,163537,20.876,2,0.7559497825
"2126","sd[ETX4]",235,24,72804,9.294,2,0.33653649
"2127","sd[ETX4]",235,24,75437,9.63,2,0.3487075325
"2128","sd[ETX4]",235,24,117421,14.989,2,0.5427785725
"2129","sd[ETX4]",235,24,128133,16.357,2,0.5922947925
"2130","sd[ETX4]",235,24,109853,14.023,2,0.5077954925
"2131","sd[ETX4]",235,24,107760,13.756,2,0.4981206
"2132","sd[ETX4]",235,24,149999,19.148,2,0.6933703775
"2133","sd[ETX4]",235,24,82178,10.49,2,0.379867805
"2134","sd[ETX4]",235,24,74346,9.491,2,0.343664385
"2135","sd[ETX4]",235,24,89983,11.487,2,0.4159464175
"2136","sd[ETX4]",235,24,104175,13.298,2,0.4815489375
"2137","sd[ETX4]",235,24,89340,11.405,2,0.41297415
"2138","sd[ETX4]",235,24,71204,9.09,2,0.32914049
"2139","sd[ETX4]",235,24,101027,12.897,2,0.4669973075
"2140","sd[ETX4]",301,24,80046,10.218,2,0.370012635
"2141","sd[ETX4]",301,24,58268,7.438,2,0.26934383
"2142","sd[ETX4]",301,24,62598,7.991,2,0.289359255
"2143","sd[ETX4]",301,24,102529,13.088,2,0.4739403025
"2144","sd[ETX4]",301,24,109668,14,2,0.50694033
"2145","sd[ETX4]",301,24,113004,14.426,2,0.52236099
"2146","sd[ETX4]",301,24,100070,12.774,2,0.462573575
"2147","sd[ETX4]",301,24,56481,7.21,2,0.2610834225
"2148","sd[ETX4]",301,24,57676,7.363,2,0.26660731
"2149","sd[ETX4]",301,24,38124,4.867,2,0.17622819
"2150","sd[ETX4]",301,24,119556,15.262,2,0.55264761
"2151","sd[ETX4]",301,24,71945,9.184,2,0.3325657625
"2152","sd[ETX4]",301,24,123125,15.718,2,0.5691453125
"2153","sd[ETX4]",301,24,76786,9.802,2,0.354943285
"2154","sd[ETX4]",301,24,45938,5.864,2,0.212348405
"2155","sd[ETX4]",301,24,85078,10.861,2,0.393273055
"2156","sd[ETX4]",301,24,65243,8.329,2,0.3015857675
"2157","sd[ETX4]",315,24,148112,18.907,2,0.68464772
"2158","sd[ETX4]",315,24,108353,13.832,2,0.5008617425
"2159","sd[ETX4]",315,24,136660,17.445,2,0.63171085
"2160","sd[ETX4]",315,24,162981,20.805,2,0.7533796725
"2161","sd[ETX4]",315,24,178028,22.726,2,0.82293443
"2162","sd[ETX4]",315,24,169997,21.701,2,0.7858111325
"2163","sd[ETX4]",315,24,150035,19.153,2,0.6935367875
"2164","sd[ETX4]",315,24,164208,20.962,2,0.75905148
"2165","sd[ETX4]",315,24,183879,23.473,2,0.8499806775
"2166","sd[ETX4]",315,24,131076,16.733,2,0.60589881
"2167","sd[ETX4]",315,24,92954,11.866,2,0.429679865
"2168","sd[ETX4]",315,24,86097,10.991,2,0.3979833825
"2169","sd[ETX4]",315,24,126971,16.209,2,0.5869234475
"2170","sd[ETX4]",315,24,80007,10.213,2,0.3698323575
"2171","sd[ETX4]",315,24,103959,13.271,2,0.4805504775
"2172","sd[ETX4]",315,24,70435,8.991,2,0.3255857875
"2173","sd[ETX4]",354,24,76856,9.811,2,0.35526686
"2174","sd[ETX4]",354,24,239910,30.626,2,1.108983975
"2175","sd[ETX4]",354,24,235017,30.001,2,1.0863660825
"2176","sd[ETX4]",354,24,199517,25.469,2,0.9222673325
"2177","sd[ETX4]",367,24,157251,20.074,2,0.7268927475
"2178","sd[ETX4]",367,24,199802,25.506,2,0.923584745
"2179","sd[ETX4]",367,24,235669,30.084,2,1.0893799525
"2180","sd[ETX4]",367,24,169093,21.586,2,0.7816323925
"2181","sd[ETX4]",367,24,151551,19.346,2,0.7005444975
"2182","sd[ETX4]",367,24,126247,16.116,2,0.5835767575
"2183","sd[ETX4]",367,24,200753,25.627,2,0.9279807425
"2184","sd[ETX4]",367,24,219882,28.069,2,1.016404545
"2185","sd[ETX4]",367,24,205088,26.181,2,0.94801928
"2186","sd[ETX4]",367,24,180238,23.008,2,0.833150155
"2187","sd[ETX4]",367,24,178022,22.725,2,0.822906695
"2188","sd[ETX4]",367,24,147585,18.84,2,0.6822116625
"2189","sd[ETX4]",367,24,204198,26.067,2,0.943905255
"2190","sd[ETX4]",367,24,194118,24.78,2,0.897310455
"2191","sd[ETX4]",375,24,224831,28.701,2,1.0392812975
"2192","sd[ETX4]",375,24,191552,24.453,2,0.88544912
"2193","sd[ETX4]",375,24,247396,31.581,2,1.14358801
"2194","sd[ETX4]",375,24,238205,30.408,2,1.1011026125
"2195","sd[ETX4]",375,24,268730,34.305,2,1.242204425
"2196","sd[ETX4]",375,24,208091,26.564,2,0.9619006475
"2197","sd[ETX4]",375,24,296514,37.852,2,1.370635965
"2198","sd[ETX4]",375,24,145702,18.6,2,0.673507495
"2199","sd[ETX4]",375,24,261343,33.362,2,1.2080580175
"2200","sd[ETX4]",375,24,233722,29.836,2,1.080379945
"2201","sd[ETX4]",375,24,213846,27.299,2,0.988503135
"2202","sd[ETX4]",375,24,255732,32.646,2,1.18212117
"2203","sd[ETX4]",375,24,188917,24.116,2,0.8732688325
"2204","sd[ETX4]",375,24,259362,33.109,2,1.198900845
"2205","sd[ETX4]",375,24,241986,30.891,2,1.118580285
"2206","sd[ETX4]",375,24,215440,27.502,2,0.9958714
"2207","sd[ETX4]",375,24,244956,31.27,2,1.13230911
"2208","sd[ETX4]",375,24,164421,20.989,2,0.7600360725
"2209","sd[ETX4]",375,24,226503,28.914,2,1.0470101175
"2210","sd[ETX4]",390,24,114710,14.643,2,0.530246975
"2211","sd[ETX4]",390,24,202709,25.877,2,0.9370223525
"2212","sd[ETX4]",390,24,130122,16.611,2,0.601488945
"2213","sd[ETX4]",390,24,128788,16.44,2,0.59532253
"2214","sd[ETX4]",390,24,192881,24.622,2,0.8915924225
"2215","sd[ETX4]",390,24,192942,24.63,2,0.891874395
"2216","sd[ETX4]",390,24,170673,21.787,2,0.7889359425
"2217","sd[ETX4]",390,24,216044,27.579,2,0.99866339
"2218","sd[ETX4]",390,24,203705,26.004,2,0.9416263625
"2219","sd[ETX4]",390,24,178950,22.844,2,0.827196375
"2220","sd[ETX4]",390,24,186093,23.756,2,0.8602148925
"2221","sd[ETX4]",427,24,159527,20.364,2,0.7374135575
"2222","sd[ETX4]",427,24,114138,14.57,2,0.527602905
"2223","sd[ETX4]",427,24,114281,14.589,2,0.5282639225
"2224","sd[ETX4]",427,24,143791,18.356,2,0.6646738975
"2225","sd[ETX4]",427,24,160477,20.486,2,0.7418049325
"2226","sd[ETX4]",427,24,126904,16.2,2,0.58661374
"2227","sd[ETX4]",427,24,108224,13.815,2,0.50026544
"2228","sd[ETX4]",427,24,90942,11.609,2,0.420379395
"2229","sd[ETX4]",427,24,138205,17.643,2,0.6388526125
"2230","sd[ETX4]",427,24,67957,8.675,2,0.3141312325
"2231","sd[ETX4]",427,24,106796,13.633,2,0.49366451
"2232","sd[ETX4]",427,24,86901,11.093,2,0.4016998725
"2233","sd[ETX4]",427,24,65712,8.388,2,0.30375372
"2234","sd[ETX4]",437,24,45155,5.764,2,0.2087289875
"2235","sd[ETX4]",437,24,67003,8.553,2,0.3097213675
"2236","sd[ETX4]",437,24,108249,13.819,2,0.5003810025
"2237","sd[ETX4]",437,24,68067,8.689,2,0.3146397075
"2238","sd[ETX4]",437,24,77087,9.841,2,0.3563346575
"2239","sd[ETX4]",437,24,52508,6.703,2,0.24271823
"2240","sd[ETX4]",437,24,69634,8.889,2,0.321883165
"2241","sd[ETX4]",437,24,60781,7.759,2,0.2809601725
"2242","sd[ETX4]",437,24,102134,13.038,2,0.472114415
"2243","sd[ETX4]",437,24,61731,7.88,2,0.2853515475
"2244","sd[ETX4]",437,24,45176,5.767,2,0.20882606
"2245","sd[ETX4]",437,24,52440,6.694,2,0.2424039
"2246","sd[ETX4]",437,24,75719,9.666,2,0.3500110775
"2247","sd[ETX4]",437,24,67427,8.607,2,0.3116813075
"2248","sd[ETX4]",437,24,74675,9.533,2,0.3451851875
"2249","sd[ETX4]",437,24,46043,5.878,2,0.2128337675
