"Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"sd[ETX4]","843",24,213489,27.253,"2"
"sd[ETX4]","843",24,210054,26.814,"2"
"sd[ETX4]","843",24,66974,8.55,"2"
"sd[ETX4]","843",24,221036,28.216,"2"
"sd[ETX4]","843",24,121230,15.476,"2"
"sd[ETX4]","843",24,199435,25.459,"2"
"sd[ETX4]","897",24,251722,32.134,"2"
"sd[ETX4]","897",24,220740,28.179,"2"
"sd[ETX4]","897",24,262305,33.485,"2"
"sd[ETX4]","897",24,250030,31.918,"2"
"sd[ETX4]","897",24,312970,39.952,"2"
"sd[ETX4]","897",24,198524,25.343,"2"
"sd[ETX4]","897",24,186359,23.79,"2"
"sd[ETX4]","897",24,219179,27.979,"2"
"sd[ETX4]","897",24,335736,42.858,"2"
"sd[ETX4]","897",24,183461,23.42,"2"
"sd[ETX4]","897",24,341375,43.578,"2"
"sd[ETX4]","897",24,318428,40.649,"2"
"sd[ETX4]","897",24,330906,42.242,"2"
"sd[ETX4]","897",24,313571,40.029,"2"
"sd[ETX4]","897",24,308287,39.354,"2"
"sd[ETX4]","897",24,229637,29.314,"2"
"sd[ETX4]","897",24,200573,25.604,"2"
"sd[ETX4]","897",24,318238,40.625,"2"
"sd[ETX4]","897",24,184121,23.504,"2"
"sd[ETX4]","907",24,95472,12.188,"2"
"sd[ETX4]","907",24,212572,27.136,"2"
"sd[ETX4]","907",24,121542,15.515,"2"
"sd[ETX4]","907",24,54692,6.982,"2"
"sd[ETX4]","907",24,103939,13.268,"2"
"sd[ETX4]","907",24,130752,16.691,"2"
"sd[ETX4]","907",24,75245,9.605,"2"
"sd[ETX4]","907",24,156333,19.957,"2"
"sd[ETX4]","907",24,219576,28.03,"2"
"sd[ETX4]","907",24,181840,23.213,"2"
"sd[ETX4]","907",24,156112,19.929,"2"
"sd[ETX4]","907",24,83716,10.687,"2"
"sd[ETX4]","907",24,78962,10.08,"2"
"sd[ETX4]","907",24,122536,15.642,"2"
"sd[ETX4]","765",24,27391,3.497,"2"
"sd[ETX4]","492",24,113137,14.443,"2"
"OREw","069",24,266848,34.065,"3"
"OREw","069",24,312814,39.932,"3"
"OREw","069",24,235172,30.021,"3"
"OREw","069",24,216526,27.641,"3"
"OREw","069",24,236531,30.194,"3"
"OREw","069",24,214691,27.406,"3"
"OREw","069",24,270024,34.47,"3"
"OREw","069",24,275959,35.228,"3"
"OREw","069",24,224049,28.601,"3"
"OREw","069",24,263740,33.668,"3"
"OREw","069",24,188276,24.034,"3"
"OREw","069",24,230081,29.371,"3"
"OREw","129",24,282909,36.115,"3"
"OREw","129",24,257210,32.834,"3"
"OREw","129",24,218081,27.839,"3"
"OREw","129",24,294753,37.627,"3"
"OREw","129",24,272269,34.757,"3"
"OREw","129",24,252961,32.292,"3"
"OREw","129",24,287425,36.691,"3"
"OREw","129",24,212529,27.13,"3"
"OREw","129",24,249004,31.787,"3"
"OREw","129",24,264768,33.799,"3"
"OREw","129",24,262229,33.475,"3"
"OREw","129",24,277211,35.387,"3"
"OREw","208",24,252358,32.215,"3"
"OREw","208",24,252796,32.271,"3"
"OREw","208",24,252747,32.264,"3"
"OREw","208",24,272583,34.797,"3"
"OREw","208",24,255210,32.579,"3"
"OREw","208",24,255924,32.67,"3"
"OREw","208",24,267323,34.125,"3"
"OREw","208",24,279716,35.707,"3"
"OREw","208",24,276054,35.24,"3"
"OREw","217",24,312842,39.936,"3"
"OREw","217",24,318133,40.611,"3"
"OREw","217",24,293426,37.457,"3"
"OREw","217",24,302679,38.639,"3"
"OREw","217",24,313704,40.046,"3"
"OREw","217",24,276681,35.32,"3"
"OREw","217",24,311437,39.757,"3"
"OREw","217",24,319259,40.755,"3"
"OREw","217",24,234991,29.998,"3"
"OREw","228",24,279886,35.729,"3"
"OREw","228",24,259433,33.118,"3"
"OREw","228",24,262580,33.52,"3"
"OREw","228",24,244120,31.163,"3"
"OREw","228",24,245223,31.304,"3"
"OREw","228",24,278516,35.554,"3"
"OREw","228",24,220730,28.177,"3"
"OREw","228",24,266223,33.985,"3"
"OREw","228",24,204375,26.09,"3"
"OREw","228",24,225376,28.77,"3"
"OREw","228",24,299148,38.188,"3"
"OREw","228",24,204732,26.135,"3"
"OREw","228",24,228543,29.175,"3"
"OREw","228",24,214697,27.407,"3"
"OREw","228",24,213577,27.264,"3"
"OREw","229",24,257400,32.858,"3"
"OREw","229",24,293196,37.428,"3"
"OREw","229",24,233754,29.84,"3"
"OREw","229",24,221033,28.216,"3"
"OREw","229",24,241253,30.797,"3"
"OREw","229",24,298759,38.138,"3"
"OREw","229",24,281797,35.973,"3"
"OREw","229",24,254057,32.432,"3"
"OREw","229",24,260314,33.23,"3"
"OREw","229",24,242614,30.971,"3"
"OREw","229",24,291646,37.23,"3"
"OREw","229",24,230336,29.404,"3"
"OREw","229",24,231221,29.517,"3"
"OREw","229",24,292077,37.285,"3"
"OREw","229",24,317272,40.501,"3"
"OREw","229",24,222353,28.385,"3"
"OREw","229",24,294610,37.609,"3"
"OREw","229",24,247684,31.618,"3"
"OREw","229",24,341186,43.554,"3"
"OREw","229",24,236905,30.242,"3"
"OREw","235",24,279866,35.726,"3"
"OREw","235",24,261171,33.34,"3"
"OREw","235",24,270769,34.565,"3"
"OREw","235",24,280347,35.788,"3"
"OREw","235",24,278091,35.5,"3"
"OREw","235",24,303913,38.796,"3"
"OREw","235",24,258329,32.977,"3"
"OREw","235",24,261083,33.329,"3"
"OREw","235",24,259733,33.156,"3"
"OREw","235",24,303653,38.763,"3"
"OREw","235",24,258675,33.021,"3"
"OREw","235",24,276048,35.239,"3"
"OREw","385",24,230241,29.391,"3"
"OREw","385",24,300245,38.328,"3"
"OREw","385",24,294913,37.647,"3"
"OREw","385",24,290030,37.024,"3"
"OREw","391",24,258455,32.993,"3"
"OREw","391",24,221588,28.287,"3"
"OREw","391",24,252664,32.254,"3"
"OREw","391",24,207094,26.437,"3"
"OREw","391",24,263938,33.693,"3"
"OREw","391",24,237851,30.363,"3"
"OREw","391",24,248401,31.71,"3"
"OREw","391",24,212331,27.105,"3"
"OREw","391",24,249563,31.858,"3"
"OREw","391",24,254182,32.448,"3"
"OREw","391",24,251983,32.167,"3"
"OREw","391",24,248840,31.766,"3"
"OREw","391",24,244105,31.161,"3"
"OREw","391",24,264310,33.741,"3"
"OREw","391",24,237728,30.347,"3"
"OREw","391",24,237987,30.38,"3"
"OREw","491",24,188423,24.053,"3"
"OREw","491",24,254189,32.449,"3"
"OREw","491",24,225217,28.75,"3"
"OREw","491",24,262435,33.501,"3"
"OREw","491",24,283728,36.219,"3"
"OREw","491",24,266569,34.029,"3"
"OREw","491",24,225269,28.757,"3"
"OREw","491",24,225700,28.812,"3"
"OREw","491",24,207795,26.526,"3"
"OREw","491",24,274980,35.103,"3"
"OREw","491",24,249665,31.871,"3"
"OREw","491",24,240991,30.764,"3"
"OREw","491",24,275363,35.152,"3"
"OREw","491",24,239343,30.553,"3"
"OREw","491",24,230688,29.449,"3"
"OREw","491",24,245467,31.335,"3"
"OREw","491",24,210429,26.862,"3"
"OREw","491",24,206295,26.335,"3"
"OREw","491",24,257598,32.884,"3"
"OREw","491",24,216266,27.607,"3"
"OREw","508",24,223108,28.481,"3"
"OREw","508",24,251749,32.137,"3"
"OREw","508",24,236597,30.203,"3"
"OREw","508",24,199986,25.529,"3"
"OREw","508",24,222633,28.42,"3"
"OREw","508",24,235965,30.122,"3"
"OREw","508",24,217121,27.717,"3"
"OREw","508",24,276397,35.284,"3"
"OREw","508",24,235908,30.115,"3"
"OREw","508",24,233753,29.84,"3"
"OREw","508",24,208839,26.659,"3"
"OREw","508",24,243938,31.14,"3"
"OREw","508",24,231206,29.515,"3"
"OREw","508",24,250668,31.999,"3"
"OREw","508",24,198283,25.312,"3"
"OREw","508",24,209496,26.743,"3"
"OREw","508",24,193795,24.739,"3"
"OREw","508",24,218610,27.907,"3"
"OREw","508",24,203054,25.921,"3"
"OREw","508",24,234562,29.943,"3"
"OREw","517",24,283473,36.187,"3"
"OREw","517",24,273956,34.972,"3"
"OREw","517",24,276693,35.321,"3"
"OREw","517",24,279946,35.737,"3"
"OREw","517",24,271513,34.66,"3"
"OREw","517",24,262318,33.486,"3"
"OREw","517",24,266153,33.976,"3"
"OREw","517",24,248884,31.771,"3"
"OREw","517",24,262811,33.549,"3"
"OREw","517",24,265700,33.918,"3"
"OREw","517",24,245118,31.291,"3"
"OREw","517",24,240064,30.645,"3"
"OREw","517",24,264503,33.765,"3"
"OREw","517",24,218264,27.863,"3"
"OREw","517",24,208740,26.647,"3"
"OREw","517",24,240443,30.694,"3"
"OREw","517",24,225109,28.736,"3"
"OREw","517",24,275940,35.225,"3"
"OREw","596",24,297444,37.97,"3"
"OREw","596",24,280674,35.83,"3"
"OREw","596",24,295559,37.73,"3"
"OREw","596",24,292328,37.317,"3"
"OREw","596",24,263564,33.645,"3"
"OREw","596",24,302116,38.567,"3"
"OREw","596",24,263768,33.671,"3"
"OREw","596",24,272984,34.848,"3"
"OREw","596",24,309015,39.447,"3"
"OREw","596",24,334074,42.646,"3"
"OREw","596",24,249735,31.88,"3"
"OREw","596",24,256337,32.723,"3"
"OREw","596",24,308825,39.423,"3"
"OREw","765",24,285835,36.488,"3"
"OREw","765",24,304014,38.809,"3"
"OREw","765",24,309665,39.53,"3"
"OREw","765",24,288200,36.79,"3"
"OREw","765",24,306426,39.117,"3"
"OREw","765",24,276431,35.288,"3"
"OREw","765",24,288425,36.819,"3"
"OREw","765",24,273785,34.95,"3"
"OREw","765",24,281979,35.996,"3"
"OREw","765",24,285757,36.478,"3"
"OREw","765",24,303941,38.8,"3"
"OREw","765",24,324424,41.414,"3"
"OREw","765",24,275683,35.192,"3"
"OREw","765",24,283438,36.182,"3"
"OREw","765",24,276884,35.346,"3"
"OREw","765",24,315240,40.242,"3"
"OREw","765",24,299098,38.181,"3"
"OREw","765",24,293511,37.468,"3"
"OREw","765",24,281224,35.9,"3"
"OREw","765",24,304520,38.874,"3"
"OREw","774",24,326084,41.626,"3"
"OREw","774",24,297102,37.927,"3"
"OREw","774",24,317279,40.502,"3"
"OREw","774",24,334751,42.733,"3"
"OREw","774",24,290626,37.1,"3"
"OREw","774",24,325717,41.579,"3"
"OREw","774",24,291015,37.15,"3"
"OREw","774",24,317429,40.521,"3"
"OREw","774",24,280220,35.772,"3"
"OREw","774",24,268724,34.304,"3"
"OREw","774",24,259603,33.14,"3"
"OREw","774",24,248769,31.757,"3"
"OREw","774",24,253839,32.404,"3"
"OREw","774",24,281622,35.951,"3"
"OREw","774",24,262480,33.507,"3"
"OREw","774",24,256630,32.76,"3"
"OREw","774",24,252976,32.294,"3"
"OREw","774",24,241244,30.796,"3"
"OREw","774",24,306861,39.172,"3"
"OREw","774",24,213301,27.229,"3"
"OREw","799",24,202530,25.854,"3"
"OREw","799",24,274651,35.061,"3"
"OREw","799",24,213915,27.307,"3"
"OREw","799",24,281106,35.885,"3"
"OREw","799",24,225664,28.807,"3"
"OREw","799",24,233097,29.756,"3"
"OREw","799",24,281546,35.941,"3"
"OREw","799",24,274363,35.024,"3"
"OREw","799",24,203306,25.953,"3"
"OREw","799",24,255516,32.618,"3"
"OREw","799",24,189921,24.244,"3"
"OREw","799",24,245360,31.321,"3"
"OREw","799",24,246893,31.517,"3"
"OREw","799",24,209386,26.729,"3"
"OREw","799",24,224545,28.664,"3"
"OREw","799",24,220785,28.184,"3"
"OREw","799",24,237269,30.289,"3"
"OREw","799",24,260169,33.212,"3"
"OREw","799",24,184075,23.498,"3"
"OREw","808",24,261589,33.393,"3"
"OREw","808",24,249479,31.847,"3"
"OREw","808",24,271778,34.694,"3"
"OREw","808",24,281514,35.937,"3"
"OREw","808",24,262677,33.532,"3"
"OREw","808",24,254901,32.539,"3"
"OREw","808",24,265785,33.929,"3"
"OREw","808",24,305156,38.955,"3"
"OREw","808",24,264199,33.726,"3"
"OREw","808",24,279955,35.738,"3"
"OREw","808",24,250048,31.92,"3"
"OREw","808",24,299559,38.24,"3"
"OREw","808",24,312773,39.927,"3"
"OREw","808",24,237249,30.286,"3"
"OREw","808",24,260804,33.293,"3"
"OREw","808",24,229504,29.297,"3"
"OREw","808",24,256086,32.691,"3"
"OREw","808",24,229579,29.307,"3"
"OREw","808",24,247825,31.636,"3"
"OREw","913",24,267753,34.18,"3"
"OREw","913",24,291733,37.241,"3"
"OREw","913",24,301539,38.493,"3"
"OREw","913",24,286849,36.618,"3"
"OREw","913",24,269169,34.361,"3"
"OREw","913",24,280347,35.788,"3"
"OREw","913",24,285252,36.414,"3"
"OREw","913",24,267760,34.181,"3"
"OREw","913",24,222490,28.402,"3"
"OREw","913",24,287224,36.666,"3"
"sd[1]","069",24,261780,33.418,"3"
"sd[1]","069",24,294213,37.558,"3"
"sd[1]","069",24,291269,37.182,"3"
"sd[1]","069",24,309314,39.486,"3"
"sd[1]","069",24,277996,35.488,"3"
"sd[1]","069",24,311538,39.769,"3"
"sd[1]","069",24,301598,38.501,"3"
"sd[1]","069",24,285377,36.43,"3"
"sd[1]","069",24,284417,36.307,"3"
"sd[1]","069",24,321819,41.082,"3"
"sd[1]","069",24,247722,31.623,"3"
"sd[1]","069",24,309323,39.487,"3"
"sd[1]","069",24,303026,38.683,"3"
"sd[1]","069",24,276982,35.358,"3"
"sd[1]","069",24,310477,39.634,"3"
"sd[1]","069",24,301275,38.459,"3"
"sd[1]","069",24,270510,34.532,"3"
"sd[1]","069",24,247804,31.633,"3"
"sd[1]","069",24,308035,39.322,"3"
"sd[1]","069",24,282298,36.037,"3"
"sd[1]","073",24,238587,30.457,"3"
"sd[1]","073",24,262790,33.547,"3"
"sd[1]","073",24,288213,36.792,"3"
"sd[1]","073",24,219167,27.978,"3"
"sd[1]","073",24,223585,28.542,"3"
"sd[1]","073",24,275309,35.145,"3"
"sd[1]","073",24,211387,26.985,"3"
"sd[1]","073",24,202520,25.853,"3"
"sd[1]","073",24,266140,33.974,"3"
"sd[1]","073",24,233655,29.827,"3"
"sd[1]","073",24,249324,31.828,"3"
"sd[1]","073",24,239169,30.531,"3"
"sd[1]","073",24,278043,35.494,"3"
"sd[1]","073",24,303387,38.729,"3"
"sd[1]","073",24,200352,25.576,"3"
"sd[1]","073",24,276878,35.345,"3"
"sd[1]","073",24,199338,25.447,"3"
"sd[1]","073",24,250314,31.954,"3"
"sd[1]","129",24,287712,36.728,"3"
"sd[1]","129",24,269562,34.411,"3"
"sd[1]","129",24,270125,34.483,"3"
"sd[1]","129",24,267250,34.116,"3"
"sd[1]","208",24,298648,38.124,"3"
"sd[1]","208",24,247121,31.546,"3"
"sd[1]","208",24,234214,29.899,"3"
"sd[1]","208",24,193854,24.746,"3"
"sd[1]","208",24,215427,27.5,"3"
"sd[1]","208",24,188268,24.033,"3"
"sd[1]","208",24,240608,30.715,"3"
"sd[1]","208",24,322119,41.12,"3"
"sd[1]","208",24,228105,29.119,"3"
"sd[1]","208",24,255010,32.553,"3"
"sd[1]","217",24,273595,34.926,"3"
"sd[1]","217",24,294392,37.581,"3"
"sd[1]","217",24,298104,38.055,"3"
"sd[1]","217",24,324691,41.449,"3"
"sd[1]","217",24,303160,38.7,"3"
"sd[1]","217",24,264651,33.784,"3"
"sd[1]","217",24,296597,37.862,"3"
"sd[1]","217",24,304083,38.818,"3"
"sd[1]","217",24,339471,43.335,"3"
"sd[1]","217",24,343004,43.786,"3"
"sd[1]","217",24,260305,33.229,"3"
"sd[1]","217",24,265640,33.91,"3"
"sd[1]","217",24,277891,35.474,"3"
"sd[1]","217",24,274718,35.069,"3"
"sd[1]","217",24,263362,33.62,"3"
"sd[1]","217",24,255573,32.625,"3"
"sd[1]","217",24,332587,42.456,"3"
"sd[1]","217",24,232325,29.658,"3"
"sd[1]","217",24,292638,37.357,"3"
"sd[1]","217",24,300727,38.389,"3"
"sd[1]","228",24,299814,38.273,"3"
"sd[1]","228",24,283945,36.247,"3"
"sd[1]","228",24,214144,27.337,"3"
"sd[1]","228",24,281638,35.953,"3"
"sd[1]","228",24,250141,31.932,"3"
"sd[1]","228",24,238866,30.492,"3"
"sd[1]","228",24,304248,38.839,"3"
"sd[1]","228",24,257894,32.922,"3"
"sd[1]","228",24,229083,29.244,"3"
"sd[1]","228",24,217780,27.801,"3"
"sd[1]","228",24,274828,35.083,"3"
"sd[1]","228",24,310652,39.656,"3"
"sd[1]","228",24,267247,34.115,"3"
"sd[1]","228",24,249213,31.813,"3"
"sd[1]","228",24,256572,32.753,"3"
"sd[1]","228",24,253338,32.34,"3"
"sd[1]","228",24,250509,31.979,"3"
"sd[1]","228",24,263967,33.697,"3"
"sd[1]","228",24,204738,26.136,"3"
"sd[1]","229",24,336206,42.918,"3"
"sd[1]","229",24,353515,45.128,"3"
"sd[1]","229",24,355211,45.345,"3"
"sd[1]","229",24,316475,40.4,"3"
"sd[1]","229",24,350441,44.736,"3"
"sd[1]","229",24,339870,43.386,"3"
"sd[1]","229",24,344305,43.952,"3"
"sd[1]","229",24,346553,44.239,"3"
"sd[1]","229",24,340045,43.409,"3"
"sd[1]","229",24,334321,42.678,"3"
"sd[1]","229",24,314350,40.128,"3"
"sd[1]","229",24,323587,41.308,"3"
"sd[1]","229",24,337623,43.099,"3"
"sd[1]","229",24,312443,39.885,"3"
"sd[1]","229",24,332888,42.495,"3"
"sd[1]","229",24,335770,42.863,"3"
"sd[1]","229",24,342653,43.741,"3"
"sd[1]","229",24,353349,45.107,"3"
"sd[1]","229",24,329896,42.113,"3"
"sd[1]","229",24,327476,41.804,"3"
"sd[1]","235",24,271802,34.697,"3"
"sd[1]","235",24,288458,36.823,"3"
"sd[1]","235",24,280312,35.783,"3"
"sd[1]","235",24,281775,35.97,"3"
"sd[1]","235",24,256781,32.779,"3"
"sd[1]","235",24,228510,29.17,"3"
"sd[1]","235",24,270142,34.485,"3"
"sd[1]","235",24,251473,32.102,"3"
"sd[1]","235",24,278806,35.591,"3"
"sd[1]","235",24,325816,41.592,"3"
"sd[1]","235",24,276658,35.317,"3"
"sd[1]","235",24,231997,29.616,"3"
"sd[1]","235",24,301586,38.499,"3"
"sd[1]","235",24,272991,34.849,"3"
"sd[1]","235",24,320024,40.853,"3"
"sd[1]","235",24,222516,28.405,"3"
"sd[1]","235",24,242420,30.946,"3"
"sd[1]","235",24,249758,31.883,"3"
"sd[1]","235",24,259266,33.097,"3"
"sd[1]","385",24,215454,27.504,"3"
"sd[1]","385",24,296726,37.879,"3"
"sd[1]","385",24,300181,38.32,"3"
"sd[1]","385",24,301351,38.469,"3"
"sd[1]","385",24,300928,38.415,"3"
"sd[1]","385",24,240466,30.697,"3"
"sd[1]","385",24,291557,37.219,"3"
"sd[1]","385",24,248457,31.717,"3"
"sd[1]","385",24,308715,39.409,"3"
"sd[1]","385",24,297087,37.925,"3"
"sd[1]","385",24,210175,26.83,"3"
"sd[1]","385",24,300446,38.354,"3"
"sd[1]","385",24,235105,30.012,"3"
"sd[1]","385",24,282618,36.078,"3"
"sd[1]","385",24,265529,33.896,"3"
"sd[1]","385",24,273705,34.94,"3"
"sd[1]","385",24,263861,33.683,"3"
"sd[1]","385",24,272049,34.728,"3"
"sd[1]","385",24,209373,26.728,"3"
"sd[1]","385",24,280687,35.831,"3"
"sd[1]","391",24,304113,38.822,"3"
"sd[1]","391",24,253197,32.322,"3"
"sd[1]","391",24,260504,33.255,"3"
"sd[1]","391",24,314494,40.147,"3"
"sd[1]","391",24,253604,32.374,"3"
"sd[1]","391",24,277562,35.432,"3"
"sd[1]","391",24,251148,32.06,"3"
"sd[1]","391",24,221793,28.313,"3"
"sd[1]","391",24,260905,33.306,"3"
"sd[1]","391",24,245591,31.351,"3"
"sd[1]","391",24,265764,33.926,"3"
"sd[1]","391",24,286907,36.625,"3"
"sd[1]","391",24,228589,29.181,"3"
"sd[1]","391",24,265774,33.927,"3"
"sd[1]","391",24,224354,28.64,"3"
"sd[1]","391",24,246483,31.465,"3"
"sd[1]","391",24,261760,33.415,"3"
"sd[1]","391",24,248559,31.73,"3"
"sd[1]","391",24,278708,35.579,"3"
"sd[1]","391",24,224647,28.677,"3"
"sd[1]","491",24,339783,43.375,"3"
"sd[1]","491",24,336359,42.938,"3"
"sd[1]","491",24,275650,35.188,"3"
"sd[1]","491",24,223623,28.547,"3"
"sd[1]","491",24,278251,35.52,"3"
"sd[1]","491",24,304261,38.841,"3"
"sd[1]","491",24,285796,36.483,"3"
"sd[1]","491",24,253877,32.409,"3"
"sd[1]","491",24,248204,31.685,"3"
"sd[1]","491",24,268380,34.26,"3"
"sd[1]","491",24,267970,34.208,"3"
"sd[1]","491",24,265685,33.916,"3"
"sd[1]","491",24,256201,32.705,"3"
"sd[1]","491",24,291500,37.211,"3"
"sd[1]","491",24,279149,35.635,"3"
"sd[1]","491",24,241114,30.779,"3"
"sd[1]","491",24,201149,25.678,"3"
"sd[1]","491",24,246550,31.473,"3"
"sd[1]","491",24,266960,34.079,"3"
"sd[1]","491",24,197270,25.183,"3"
"sd[1]","508",24,261283,33.354,"3"
"sd[1]","508",24,263533,33.641,"3"
"sd[1]","508",24,285734,36.475,"3"
"sd[1]","508",24,204973,26.166,"3"
"sd[1]","508",24,281177,35.894,"3"
"sd[1]","508",24,277398,35.411,"3"
"sd[1]","508",24,256090,32.691,"3"
"sd[1]","508",24,295313,37.698,"3"
"sd[1]","508",24,269475,34.4,"3"
"sd[1]","508",24,300944,38.417,"3"
"sd[1]","508",24,266722,34.048,"3"
"sd[1]","508",24,318141,40.612,"3"
"sd[1]","508",24,216123,27.589,"3"
"sd[1]","508",24,255882,32.665,"3"
"sd[1]","508",24,277410,35.413,"3"
"sd[1]","508",24,229640,29.315,"3"
"sd[1]","508",24,219735,28.05,"3"
"sd[1]","508",24,250876,32.026,"3"
"sd[1]","517",24,332372,42.429,"3"
"sd[1]","517",24,318983,40.72,"3"
"sd[1]","517",24,302738,38.646,"3"
"sd[1]","517",24,318265,40.628,"3"
"sd[1]","517",24,329877,42.111,"3"
"sd[1]","517",24,338359,43.193,"3"
"sd[1]","517",24,302439,38.608,"3"
"sd[1]","517",24,324160,41.381,"3"
"sd[1]","517",24,326433,41.671,"3"
"sd[1]","517",24,318439,40.65,"3"
"sd[1]","517",24,278968,35.612,"3"
"sd[1]","517",24,282715,36.09,"3"
"sd[1]","517",24,303312,38.719,"3"
"sd[1]","517",24,308999,39.445,"3"
"sd[1]","517",24,310677,39.66,"3"
"sd[1]","517",24,323477,41.294,"3"
"sd[1]","517",24,313310,39.996,"3"
"sd[1]","517",24,291630,37.228,"3"
"sd[1]","596",24,323567,41.305,"3"
"sd[1]","596",24,231918,29.606,"3"
"sd[1]","596",24,259455,33.121,"3"
"sd[1]","596",24,300291,38.334,"3"
"sd[1]","596",24,289072,36.902,"3"
"sd[1]","596",24,296605,37.863,"3"
"sd[1]","596",24,247110,31.545,"3"
"sd[1]","596",24,248411,31.711,"3"
"sd[1]","596",24,301206,38.451,"3"
"sd[1]","596",24,297621,37.993,"3"
"sd[1]","596",24,306277,39.098,"3"
"sd[1]","596",24,251508,32.106,"3"
"sd[1]","596",24,268677,34.298,"3"
"sd[1]","596",24,246553,31.474,"3"
"sd[1]","596",24,285306,36.421,"3"
"sd[1]","596",24,244671,31.234,"3"
"sd[1]","596",24,274196,35.003,"3"
"sd[1]","596",24,295776,37.757,"3"
"sd[1]","596",24,233096,29.756,"3"
"sd[1]","596",24,246826,31.509,"3"
"sd[1]","703",24,263757,33.67,"3"
"sd[1]","703",24,238238,30.412,"3"
"sd[1]","703",24,282581,36.073,"3"
"sd[1]","703",24,252676,32.255,"3"
"sd[1]","703",24,286495,36.573,"3"
"sd[1]","703",24,286591,36.585,"3"
"sd[1]","703",24,253736,32.391,"3"
"sd[1]","703",24,280847,35.852,"3"
"sd[1]","703",24,248988,31.785,"3"
"sd[1]","703",24,241299,30.803,"3"
"sd[1]","703",24,237906,30.37,"3"
"sd[1]","703",24,231830,29.594,"3"
"sd[1]","703",24,309401,39.497,"3"
"sd[1]","703",24,247178,31.554,"3"
"sd[1]","703",24,249716,31.878,"3"
"sd[1]","765",24,314792,40.185,"3"
"sd[1]","765",24,283114,36.141,"3"
"sd[1]","765",24,214074,27.328,"3"
"sd[1]","765",24,198377,25.324,"3"
"sd[1]","765",24,278809,35.591,"3"
"sd[1]","765",24,225156,28.742,"3"
"sd[1]","765",24,254737,32.519,"3"
"sd[1]","765",24,289684,36.98,"3"
"sd[1]","765",24,311989,39.827,"3"
"sd[1]","765",24,236910,30.243,"3"
"sd[1]","765",24,218002,27.829,"3"
"sd[1]","765",24,328949,41.992,"3"
"sd[1]","765",24,248378,31.707,"3"
"sd[1]","765",24,302777,38.651,"3"
"sd[1]","765",24,270321,34.508,"3"
"sd[1]","765",24,179207,22.877,"3"
"sd[1]","765",24,274562,35.049,"3"
"sd[1]","765",24,266406,34.008,"3"
"sd[1]","765",24,233239,29.774,"3"
"sd[1]","774",24,254843,32.532,"3"
"sd[1]","774",24,279279,35.651,"3"
"sd[1]","774",24,306921,39.18,"3"
"sd[1]","774",24,271108,34.608,"3"
"sd[1]","774",24,281492,35.934,"3"
"sd[1]","774",24,286025,36.513,"3"
"sd[1]","774",24,282020,36.001,"3"
"sd[1]","774",24,281275,35.906,"3"
"sd[1]","774",24,273455,34.908,"3"
"sd[1]","774",24,297017,37.916,"3"
"sd[1]","774",24,232922,29.734,"3"
"sd[1]","774",24,279594,35.692,"3"
"sd[1]","774",24,310913,39.69,"3"
"sd[1]","774",24,237528,30.322,"3"
"sd[1]","774",24,284468,36.314,"3"
"sd[1]","774",24,298154,38.061,"3"
"sd[1]","774",24,274266,35.011,"3"
"sd[1]","774",24,267732,34.177,"3"
"sd[1]","774",24,289148,36.911,"3"
"sd[1]","774",24,257244,32.839,"3"
"sd[1]","799",24,294034,37.535,"3"
"sd[1]","799",24,285395,36.432,"3"
"sd[1]","799",24,274552,35.048,"3"
"sd[1]","799",24,266934,34.076,"3"
"sd[1]","799",24,268351,34.256,"3"
"sd[1]","799",24,307968,39.314,"3"
"sd[1]","799",24,317487,40.529,"3"
"sd[1]","799",24,309842,39.553,"3"
"sd[1]","799",24,313429,40.011,"3"
"sd[1]","799",24,248045,31.664,"3"
"sd[1]","799",24,262315,33.486,"3"
"sd[1]","799",24,284436,36.31,"3"
"sd[1]","799",24,276269,35.267,"3"
"sd[1]","799",24,309926,39.564,"3"
"sd[1]","799",24,304214,38.835,"3"
"sd[1]","799",24,238319,30.423,"3"
"sd[1]","799",24,315640,40.293,"3"
"sd[1]","799",24,300262,38.33,"3"
"sd[1]","799",24,292233,37.305,"3"
"sd[1]","799",24,280284,35.78,"3"
"sd[1]","808",24,304928,38.926,"3"
"sd[1]","808",24,346373,44.216,"3"
"sd[1]","808",24,297961,38.036,"3"
"sd[1]","808",24,299178,38.192,"3"
"sd[1]","808",24,291726,37.24,"3"
"sd[1]","808",24,342561,43.73,"3"
"sd[1]","808",24,290623,37.1,"3"
"sd[1]","808",24,324789,41.461,"3"
"sd[1]","808",24,358917,45.818,"3"
"sd[1]","808",24,288802,36.867,"3"
"sd[1]","808",24,308135,39.335,"3"
"sd[1]","808",24,362127,46.227,"3"
"sd[1]","808",24,282672,36.085,"3"
"sd[1]","808",24,311876,39.813,"3"
"sd[1]","808",24,304568,38.88,"3"
"sd[1]","808",24,297727,38.006,"3"
"sd[1]","808",24,276050,35.239,"3"
"sd[1]","808",24,260218,33.218,"3"
"sd[1]","808",24,282158,36.019,"3"
"sd[1]","808",24,303341,38.723,"3"
"sd[1]","913",24,244379,31.196,"3"
"sd[1]","913",24,248118,31.674,"3"
"sd[1]","913",24,255433,32.607,"3"
"sd[1]","913",24,272335,34.765,"3"
