"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"4260","sd[1]","373","24",310717,39.665,"B4"
"4261","sd[1]","373","24",341331,43.573,"B4"
"4262","sd[1]","373","24",314061,40.092,"B4"
"4263","sd[1]","373","24",329242,42.029,"B4"
"4264","sd[1]","373","24",311973,39.825,"B4"
"4265","sd[1]","373","24",358077,45.71,"B4"
"4266","sd[1]","373","24",161714,20.644,"B4"
"4267","sd[1]","373","24",344929,44.032,"B4"
"4268","sd[1]","373","24",331595,42.33,"B4"
"4269","sd[1]","373","24",296002,37.786,"B4"
"4270","sd[1]","373","24",266567,34.029,"B4"
"4271","sd[1]","373","24",338710,43.238,"B4"
"4272","sd[1]","379","24",270516,34.533,"B4"
"4273","sd[1]","379","24",285416,36.435,"B4"
"4274","sd[1]","379","24",296433,37.841,"B4"
"4275","sd[1]","379","24",327794,41.845,"B4"
"4276","sd[1]","379","24",325111,41.502,"B4"
"4277","sd[1]","379","24",277070,35.369,"B4"
"4278","sd[1]","379","24",296638,37.867,"B4"
"4279","sd[1]","379","24",276496,35.296,"B4"
"4280","sd[1]","379","24",286347,36.554,"B4"
"4281","sd[1]","379","24",300487,38.359,"B4"
"4282","sd[1]","379","24",281313,35.911,"B4"
"4283","sd[1]","379","24",306037,39.067,"B4"
"4284","sd[1]","379","24",303100,38.692,"B4"
"4285","sd[1]","379","24",328134,41.888,"B4"
"4286","sd[1]","379","24",332221,42.41,"B4"
"4287","sd[1]","379","24",316630,40.419,"B4"
"4288","sd[1]","379","24",291669,37.233,"B4"
"4289","sd[1]","379","24",285084,36.392,"B4"
"4290","sd[1]","379","24",273407,34.902,"B4"
"4291","sd[1]","379","24",259959,33.185,"B4"
"4292","sd[1]","379","24",266514,34.022,"B4"
"4293","sd[1]","392","24",259950,33.184,"B4"
"4294","sd[1]","392","24",284986,36.38,"B4"
"4295","sd[1]","392","24",278042,35.494,"B4"
"4296","sd[1]","392","24",80505,10.277,"B4"
"4297","sd[1]","392","24",294513,37.596,"B4"
"4298","sd[1]","392","24",291505,37.212,"B4"
"4299","sd[1]","392","24",282274,36.034,"B4"
"4300","sd[1]","392","24",286115,36.524,"B4"
"4301","sd[1]","392","24",282169,36.02,"B4"
"4302","sd[1]","392","24",297012,37.915,"B4"
"4303","sd[1]","392","24",263487,33.635,"B4"
"4304","sd[1]","392","24",278574,35.561,"B4"
"4305","sd[1]","392","24",264815,33.805,"B4"
"4306","sd[1]","392","24",118828,15.169,"B4"
"4307","sd[1]","392","24",303464,38.739,"B4"
"4308","sd[1]","392","24",191322,24.423,"B4"
"4309","sd[1]","392","24",289881,37.005,"B4"
"4310","sd[1]","392","24",314172,40.106,"B4"
"4311","sd[1]","392","24",81693,10.429,"B4"
"4312","sd[1]","439","24",302155,38.572,"B4"
"4313","sd[1]","439","24",322478,41.166,"B4"
"4314","sd[1]","439","24",326298,41.654,"B4"
"4315","sd[1]","439","24",300035,38.301,"B4"
"4316","sd[1]","439","24",316181,40.362,"B4"
"4317","sd[1]","439","24",314577,40.157,"B4"
"4318","sd[1]","439","24",291855,37.257,"B4"
"4319","sd[1]","439","24",287415,36.69,"B4"
"4320","sd[1]","439","24",313432,40.011,"B4"
"4321","sd[1]","439","24",298330,38.083,"B4"
"4322","sd[1]","439","24",299888,38.282,"B4"
"4323","sd[1]","439","24",324019,41.363,"B4"
"4324","sd[1]","439","24",321925,41.095,"B4"
"4325","sd[1]","439","24",301092,38.436,"B4"
"4326","sd[1]","439","24",272428,34.777,"B4"
"4327","sd[1]","502","24",352726,45.027,"B4"
"4328","sd[1]","502","24",342054,43.665,"B4"
"4329","sd[1]","502","24",246010,31.404,"B4"
"4330","sd[1]","502","24",265688,33.916,"B4"
"4331","sd[1]","502","24",339544,43.345,"B4"
"4332","sd[1]","502","24",214968,27.442,"B4"
"4333","sd[1]","502","24",348127,44.44,"B4"
"4334","sd[1]","502","24",296300,37.824,"B4"
"4335","sd[1]","502","24",349325,44.593,"B4"
"4336","sd[1]","502","24",328303,41.91,"B4"
"4337","sd[1]","502","24",271180,34.618,"B4"
"4338","sd[1]","502","24",250943,32.034,"B4"
"4339","sd[1]","502","24",263379,33.622,"B4"
"4340","sd[1]","502","24",345180,44.064,"B4"
"4341","sd[1]","502","24",293710,37.494,"B4"
"4342","sd[1]","502","24",327440,41.799,"B4"
"4343","sd[1]","502","24",325802,41.59,"B4"
"4344","sd[1]","502","24",319428,40.777,"B4"
"4345","sd[1]","502","24",222555,28.41,"B4"
"4346","sd[1]","502","24",237638,30.336,"B4"
"4347","sd[1]","757","24",323032,41.237,"B4"
"4348","sd[1]","757","24",334907,42.753,"B4"
"4349","sd[1]","757","24",333356,42.555,"B4"
"4350","sd[1]","757","24",315661,40.296,"B4"
"4351","sd[1]","757","24",328238,41.901,"B4"
"4352","sd[1]","757","24",307759,39.287,"B4"
"4353","sd[1]","757","24",341902,43.646,"B4"
"4354","sd[1]","757","24",325820,41.593,"B4"
"4355","sd[1]","757","24",331544,42.323,"B4"
"4356","sd[1]","757","24",336488,42.954,"B4"
"4357","sd[1]","757","24",339787,43.376,"B4"
"4358","sd[1]","757","24",357802,45.675,"B4"
"4359","sd[1]","757","24",330169,42.148,"B4"
"4360","sd[1]","757","24",330682,42.213,"B4"
"4361","sd[1]","900","24",320441,40.906,"B4"
"4362","sd[1]","900","24",280919,35.861,"B4"
"4363","sd[1]","900","24",300958,38.419,"B4"
"4364","sd[1]","900","24",284192,36.279,"B4"
"4365","sd[1]","900","24",296323,37.827,"B4"
"4366","sd[1]","900","24",318657,40.678,"B4"
"4367","sd[1]","900","24",307784,39.29,"B4"
"4368","sd[1]","900","24",279327,35.658,"B4"
"4369","sd[1]","900","24",306507,39.127,"B4"
"4370","sd[1]","900","24",301237,38.454,"B4"
"4371","sd[1]","900","24",302069,38.561,"B4"
"4372","sd[1]","900","24",301483,38.486,"B4"
"4373","sd[1]","900","24",308699,39.407,"B4"
"4374","sd[1]","900","24",273200,34.875,"B4"
"4375","sd[1]","900","24",341464,43.59,"B4"
"4376","sd[1]","900","24",288756,36.861,"B4"
"4377","sd[1]","900","24",303460,38.738,"B4"
"4378","sd[1]","900","24",319687,40.81,"B4"
"4379","sd[1]","900","24",291251,37.18,"B4"
"4380","sd[1]","900","24",289425,36.947,"B4"
"4381","sd[1]","911","24",295821,37.763,"B4"
"4382","sd[1]","911","24",275394,35.155,"B4"
"4383","sd[1]","911","24",300139,38.314,"B4"
"4384","sd[1]","911","24",258063,32.943,"B4"
"4385","sd[1]","911","24",288281,36.801,"B4"
"4386","sd[1]","911","24",272668,34.807,"B4"
"4387","sd[1]","911","24",283522,36.193,"B4"
"4388","sd[1]","911","24",275515,35.171,"B4"
"4389","sd[1]","911","24",305918,39.052,"B4"
"4390","sd[1]","911","24",300547,38.366,"B4"
"4391","sd[1]","911","24",276192,35.257,"B4"
"4392","sd[1]","911","24",290681,37.107,"B4"
"4393","sd[1]","911","24",307211,39.217,"B4"
"4394","sd[1]","911","24",264161,33.722,"B4"
"4395","sd[1]","911","24",219782,28.056,"B4"
"4396","sd[1]","911","24",298474,38.102,"B4"
"4397","sd[1]","911","24",316954,40.461,"B4"
"4398","sd[1]","911","24",286701,36.599,"B4"
"4399","sd[1]","911","24",299475,38.23,"B4"
"4400","sd[1]","042","24",283431,36.181,"B4"
"4401","sd[1]","042","24",278664,35.573,"B4"
"4402","sd[1]","083","24",272357,34.768,"B4"
"4403","sd[1]","091","24",332824,42.487,"B4"
"4404","sd[1]","319","24",257644,32.89,"B4"
"4405","sd[1]","373","24",318024,40.597,"B4"
"4406","sd[1]","373","24",331377,42.302,"B4"
"4407","sd[1]","439","24",322715,41.196,"B4"
"4408","sd[1]","439","24",322604,41.182,"B4"
"4409","sd[1]","911","24",291088,37.159,"B4"
"4410","sd[E3]","042","24",54932,7.012,"B4"
"4411","sd[E3]","042","24",164966,21.059,"B4"
"4412","sd[E3]","042","24",158428,20.224,"B4"
"4413","sd[E3]","042","24",67750,8.649,"B4"
"4414","sd[E3]","042","24",172581,22.031,"B4"
"4415","sd[E3]","042","24",66100,8.438,"B4"
"4416","sd[E3]","042","24",48476,6.188,"B4"
"4417","sd[E3]","042","24",81465,10.399,"B4"
"4418","sd[E3]","042","24",85371,10.898,"B4"
"4419","sd[E3]","042","24",41434,5.289,"B4"
"4420","sd[E3]","042","24",190905,24.37,"B4"
"4421","sd[E3]","042","24",190716,24.346,"B4"
"4422","sd[E3]","042","24",161858,20.662,"B4"
"4423","sd[E3]","042","24",71028,9.067,"B4"
"4424","sd[E3]","042","24",46824,5.977,"B4"
"4425","sd[E3]","042","24",204796,26.143,"B4"
"4426","sd[E3]","042","24",32096,4.097,"B4"
"4427","sd[E3]","042","24",54919,7.011,"B4"
"4428","sd[E3]","042","24",56580,7.223,"B4"
"4429","sd[E3]","057","24",184718,23.58,"B4"
"4430","sd[E3]","057","24",178968,22.846,"B4"
"4431","sd[E3]","057","24",106959,13.654,"B4"
"4432","sd[E3]","057","24",186798,23.846,"B4"
"4433","sd[E3]","057","24",202234,25.816,"B4"
"4434","sd[E3]","057","24",119398,15.242,"B4"
"4435","sd[E3]","057","24",165433,21.118,"B4"
"4436","sd[E3]","057","24",162274,20.715,"B4"
"4437","sd[E3]","057","24",160058,20.432,"B4"
"4438","sd[E3]","057","24",86185,11.002,"B4"
"4439","sd[E3]","057","24",186025,23.747,"B4"
"4440","sd[E3]","057","24",103023,13.151,"B4"
"4441","sd[E3]","057","24",125500,16.021,"B4"
"4442","sd[E3]","057","24",169060,21.581,"B4"
"4443","sd[E3]","057","24",213457,27.249,"B4"
"4444","sd[E3]","057","24",191194,24.407,"B4"
"4445","sd[E3]","057","24",170046,21.707,"B4"
"4446","sd[E3]","057","24",110707,14.132,"B4"
"4447","sd[E3]","057","24",202407,25.838,"B4"
"4448","sd[E3]","057","24",167225,21.347,"B4"
"4449","sd[E3]","057","24",170117,21.716,"B4"
"4450","sd[E3]","083","24",190208,24.281,"B4"
"4451","sd[E3]","083","24",231148,29.507,"B4"
"4452","sd[E3]","083","24",235016,30.001,"B4"
"4453","sd[E3]","083","24",224370,28.642,"B4"
"4454","sd[E3]","083","24",217991,27.828,"B4"
"4455","sd[E3]","083","24",172011,21.958,"B4"
"4456","sd[E3]","091","24",139934,17.863,"B4"
"4457","sd[E3]","091","24",198854,25.385,"B4"
"4458","sd[E3]","091","24",151359,19.322,"B4"
"4459","sd[E3]","091","24",146175,18.66,"B4"
"4460","sd[E3]","091","24",89606,11.439,"B4"
"4461","sd[E3]","091","24",182378,23.282,"B4"
"4462","sd[E3]","091","24",89739,11.456,"B4"
"4463","sd[E3]","091","24",127393,16.262,"B4"
"4464","sd[E3]","091","24",125536,16.025,"B4"
"4465","sd[E3]","091","24",122357,15.62,"B4"
"4466","sd[E3]","091","24",112818,14.402,"B4"
"4467","sd[E3]","091","24",137817,17.593,"B4"
"4468","sd[E3]","091","24",92615,11.823,"B4"
"4469","sd[E3]","091","24",142041,18.132,"B4"
"4470","sd[E3]","091","24",168267,21.48,"B4"
"4471","sd[E3]","091","24",180858,23.087,"B4"
"4472","sd[E3]","091","24",106393,13.582,"B4"
"4473","sd[E3]","091","24",214163,27.339,"B4"
"4474","sd[E3]","091","24",165960,21.186,"B4"
"4475","sd[E3]","091","24",167292,21.356,"B4"
"4476","sd[E3]","158","24",159557,20.368,"B4"
"4477","sd[E3]","158","24",174859,22.322,"B4"
"4478","sd[E3]","158","24",211380,26.984,"B4"
"4479","sd[E3]","158","24",173186,22.108,"B4"
"4480","sd[E3]","158","24",252202,32.195,"B4"
"4481","sd[E3]","158","24",225115,28.737,"B4"
"4482","sd[E3]","158","24",214232,27.348,"B4"
"4483","sd[E3]","158","24",176737,22.561,"B4"
"4484","sd[E3]","158","24",213635,27.272,"B4"
"4485","sd[E3]","158","24",250742,32.009,"B4"
"4486","sd[E3]","158","24",181438,23.162,"B4"
"4487","sd[E3]","158","24",215663,27.531,"B4"
"4488","sd[E3]","158","24",175785,22.44,"B4"
"4489","sd[E3]","158","24",246341,31.447,"B4"
"4490","sd[E3]","158","24",160008,20.426,"B4"
"4491","sd[E3]","158","24",182375,23.281,"B4"
"4492","sd[E3]","158","24",195378,24.941,"B4"
"4493","sd[E3]","158","24",79678,10.171,"B4"
"4494","sd[E3]","158","24",243551,31.091,"B4"
"4495","sd[E3]","158","24",101696,12.982,"B4"
"4496","sd[E3]","158","24",146587,18.713,"B4"
"4497","sd[E3]","195","24",170944,21.822,"B4"
"4498","sd[E3]","195","24",170963,21.824,"B4"
"4499","sd[E3]","195","24",152298,19.442,"B4"
"4500","sd[E3]","195","24",62751,8.01,"B4"
"4501","sd[E3]","195","24",166419,21.244,"B4"
"4502","sd[E3]","195","24",139113,17.759,"B4"
"4503","sd[E3]","195","24",176598,22.544,"B4"
"4504","sd[E3]","195","24",74266,9.48,"B4"
"4505","sd[E3]","195","24",150868,19.259,"B4"
"4506","sd[E3]","195","24",164986,21.061,"B4"
"4507","sd[E3]","195","24",124478,15.89,"B4"
"4508","sd[E3]","195","24",109330,13.957,"B4"
"4509","sd[E3]","195","24",158601,20.246,"B4"
"4510","sd[E3]","195","24",83269,10.63,"B4"
"4511","sd[E3]","195","24",134810,17.209,"B4"
"4512","sd[E3]","195","24",141038,18.004,"B4"
"4513","sd[E3]","195","24",153424,19.585,"B4"
"4514","sd[E3]","195","24",138377,17.665,"B4"
"4515","sd[E3]","195","24",134548,17.176,"B4"
"4516","sd[E3]","239","24",277142,35.379,"B4"
"4517","sd[E3]","239","24",225002,28.723,"B4"
"4518","sd[E3]","239","24",280571,35.816,"B4"
"4519","sd[E3]","239","24",268590,34.287,"B4"
"4520","sd[E3]","239","24",249835,31.893,"B4"
"4521","sd[E3]","239","24",259085,33.074,"B4"
"4522","sd[E3]","239","24",270972,34.591,"B4"
"4523","sd[E3]","239","24",278091,35.5,"B4"
"4524","sd[E3]","239","24",259656,33.146,"B4"
"4525","sd[E3]","239","24",262507,33.51,"B4"
"4526","sd[E3]","239","24",257701,32.897,"B4"
"4527","sd[E3]","239","24",287531,36.705,"B4"
"4528","sd[E3]","239","24",248503,31.723,"B4"
"4529","sd[E3]","239","24",260502,33.254,"B4"
"4530","sd[E3]","239","24",255480,32.613,"B4"
"4531","sd[E3]","239","24",285641,36.464,"B4"
"4532","sd[E3]","239","24",251472,32.102,"B4"
"4533","sd[E3]","239","24",250718,32.005,"B4"
"4534","sd[E3]","239","24",213709,27.281,"B4"
"4535","sd[E3]","239","24",218489,27.891,"B4"
"4536","sd[E3]","319","24",90039,11.494,"B4"
"4537","sd[E3]","319","24",75252,9.606,"B4"
"4538","sd[E3]","319","24",68262,8.714,"B4"
"4539","sd[E3]","319","24",67783,8.653,"B4"
"4540","sd[E3]","319","24",106265,13.565,"B4"
"4541","sd[E3]","319","24",104915,13.393,"B4"
"4542","sd[E3]","319","24",45192,5.769,"B4"
"4543","sd[E3]","319","24",126811,16.188,"B4"
"4544","sd[E3]","319","24",71700,9.153,"B4"
"4545","sd[E3]","319","24",85154,10.87,"B4"
"4546","sd[E3]","319","24",124571,15.902,"B4"
"4547","sd[E3]","319","24",113619,14.504,"B4"
"4548","sd[E3]","319","24",67522,8.62,"B4"
"4549","sd[E3]","319","24",98554,12.581,"B4"
"4550","sd[E3]","319","24",85536,10.919,"B4"
"4551","sd[E3]","319","24",53072,6.775,"B4"
"4552","sd[E3]","319","24",123900,15.816,"B4"
"4553","sd[E3]","319","24",85456,10.909,"B4"
"4554","sd[E3]","319","24",117588,15.011,"B4"
"4555","sd[E3]","319","24",74886,9.56,"B4"
"4556","sd[E3]","319","24",74495,9.51,"B4"
"4557","sd[E3]","319","24",141542,18.069,"B4"
"4558","sd[E3]","348","24",245248,31.307,"B4"
"4559","sd[E3]","348","24",209631,26.76,"B4"
"4560","sd[E3]","348","24",158307,20.209,"B4"
"4561","sd[E3]","348","24",172710,22.047,"B4"
"4562","sd[E3]","348","24",149878,19.133,"B4"
"4563","sd[E3]","348","24",218221,27.857,"B4"
"4564","sd[E3]","348","24",203536,25.982,"B4"
"4565","sd[E3]","348","24",229207,29.259,"B4"
"4566","sd[E3]","348","24",221425,28.266,"B4"
"4567","sd[E3]","348","24",234282,29.907,"B4"
"4568","sd[E3]","348","24",181808,23.209,"B4"
"4569","sd[E3]","348","24",170048,21.708,"B4"
"4570","sd[E3]","348","24",184209,23.515,"B4"
"4571","sd[E3]","348","24",165344,21.107,"B4"
"4572","sd[E3]","348","24",235818,30.103,"B4"
"4573","sd[E3]","348","24",234553,29.942,"B4"
"4574","sd[E3]","348","24",156838,20.021,"B4"
"4575","sd[E3]","348","24",157767,20.14,"B4"
"4576","sd[E3]","348","24",219229,27.986,"B4"
"4577","sd[E3]","371","24",154569,19.732,"B4"
"4578","sd[E3]","371","24",260045,33.196,"B4"
"4579","sd[E3]","371","24",248037,31.663,"B4"
"4580","sd[E3]","371","24",236516,30.193,"B4"
"4581","sd[E3]","371","24",213500,27.254,"B4"
"4582","sd[E3]","371","24",264857,33.81,"B4"
"4583","sd[E3]","371","24",167356,21.364,"B4"
"4584","sd[E3]","371","24",260937,33.31,"B4"
"4585","sd[E3]","371","24",258005,32.936,"B4"
"4586","sd[E3]","371","24",218372,27.876,"B4"
"4587","sd[E3]","371","24",250945,32.034,"B4"
"4588","sd[E3]","371","24",215307,27.485,"B4"
"4589","sd[E3]","371","24",275706,35.195,"B4"
"4590","sd[E3]","371","24",271366,34.641,"B4"
"4591","sd[E3]","371","24",239964,30.633,"B4"
"4592","sd[E3]","371","24",270524,34.534,"B4"
"4593","sd[E3]","371","24",254724,32.517,"B4"
"4594","sd[E3]","371","24",294925,37.649,"B4"
"4595","sd[E3]","371","24",236102,30.14,"B4"
"4596","sd[E3]","371","24",290847,37.128,"B4"
"4597","sd[E3]","371","24",232340,29.659,"B4"
"4598","sd[E3]","371","24",273806,34.953,"B4"
"4599","sd[E3]","373","24",78612,10.035,"B4"
"4600","sd[E3]","373","24",158939,20.289,"B4"
"4601","sd[E3]","373","24",135304,17.272,"B4"
"4602","sd[E3]","373","24",103683,13.236,"B4"
"4603","sd[E3]","373","24",121267,15.48,"B4"
"4604","sd[E3]","373","24",162259,20.713,"B4"
"4605","sd[E3]","373","24",143437,18.31,"B4"
"4606","sd[E3]","373","24",142187,18.151,"B4"
"4607","sd[E3]","373","24",53542,6.835,"B4"
"4608","sd[E3]","373","24",97253,12.415,"B4"
"4609","sd[E3]","373","24",85139,10.868,"B4"
"4610","sd[E3]","373","24",182451,23.291,"B4"
"4611","sd[E3]","373","24",179005,22.851,"B4"
"4612","sd[E3]","373","24",85333,10.893,"B4"
"4613","sd[E3]","373","24",59237,7.562,"B4"
"4614","sd[E3]","373","24",100589,12.841,"B4"
"4615","sd[E3]","373","24",140406,17.924,"B4"
"4616","sd[E3]","373","24",94421,12.053,"B4"
"4617","sd[E3]","373","24",203838,26.021,"B4"
"4618","sd[E3]","373","24",91243,11.648,"B4"
"4619","sd[E3]","373","24",146313,18.678,"B4"
"4620","sd[E3]","379","24",91762,11.714,"B4"
"4621","sd[E3]","379","24",185389,23.666,"B4"
"4622","sd[E3]","379","24",220149,28.103,"B4"
"4623","sd[E3]","379","24",234462,29.93,"B4"
"4624","sd[E3]","379","24",219730,28.05,"B4"
"4625","sd[E3]","379","24",234912,29.988,"B4"
"4626","sd[E3]","379","24",210282,26.844,"B4"
"4627","sd[E3]","379","24",62258,7.948,"B4"
"4628","sd[E3]","379","24",171853,21.938,"B4"
"4629","sd[E3]","379","24",263102,33.586,"B4"
"4630","sd[E3]","379","24",235754,30.095,"B4"
"4631","sd[E3]","379","24",152314,19.444,"B4"
"4632","sd[E3]","379","24",184740,23.583,"B4"
"4633","sd[E3]","379","24",217386,27.75,"B4"
"4634","sd[E3]","379","24",223788,28.568,"B4"
"4635","sd[E3]","379","24",214861,27.428,"B4"
"4636","sd[E3]","379","24",191781,24.482,"B4"
"4637","sd[E3]","379","24",244544,31.217,"B4"
"4638","sd[E3]","379","24",238584,30.456,"B4"
"4639","sd[E3]","392","24",74836,9.553,"B4"
"4640","sd[E3]","392","24",62552,7.985,"B4"
"4641","sd[E3]","392","24",46728,5.965,"B4"
"4642","sd[E3]","392","24",44444,5.674,"B4"
"4643","sd[E3]","392","24",63010,8.044,"B4"
"4644","sd[E3]","392","24",53073,6.775,"B4"
"4645","sd[E3]","392","24",40593,5.182,"B4"
"4646","sd[E3]","392","24",57771,7.375,"B4"
"4647","sd[E3]","392","24",41780,5.333,"B4"
"4648","sd[E3]","392","24",44441,5.673,"B4"
"4649","sd[E3]","392","24",73785,9.419,"B4"
"4650","sd[E3]","392","24",46410,5.924,"B4"
"4651","sd[E3]","392","24",50566,6.455,"B4"
"4652","sd[E3]","392","24",41395,5.284,"B4"
"4653","sd[E3]","392","24",67569,8.626,"B4"
"4654","sd[E3]","392","24",52649,6.721,"B4"
"4655","sd[E3]","392","24",61929,7.906,"B4"
"4656","sd[E3]","392","24",39659,5.063,"B4"
"4657","sd[E3]","392","24",61893,7.901,"B4"
"4658","sd[E3]","392","24",47145,6.018,"B4"
"4659","sd[E3]","439","24",164335,20.978,"B4"
"4660","sd[E3]","439","24",135402,17.285,"B4"
"4661","sd[E3]","439","24",155809,19.89,"B4"
"4662","sd[E3]","439","24",127001,16.212,"B4"
"4663","sd[E3]","439","24",193034,24.642,"B4"
"4664","sd[E3]","439","24",218422,27.883,"B4"
"4665","sd[E3]","439","24",106801,13.634,"B4"
"4666","sd[E3]","439","24",125846,16.065,"B4"
"4667","sd[E3]","439","24",237740,30.349,"B4"
"4668","sd[E3]","439","24",114423,14.607,"B4"
"4669","sd[E3]","439","24",108684,13.874,"B4"
"4670","sd[E3]","439","24",164650,21.018,"B4"
"4671","sd[E3]","439","24",162791,20.781,"B4"
"4672","sd[E3]","439","24",97631,12.463,"B4"
"4673","sd[E3]","439","24",99304,12.677,"B4"
"4674","sd[E3]","439","24",44282,5.653,"B4"
"4675","sd[E3]","439","24",156918,20.031,"B4"
"4676","sd[E3]","439","24",57325,7.318,"B4"
"4677","sd[E3]","439","24",86133,10.995,"B4"
"4678","sd[E3]","439","24",117289,14.973,"B4"
"4679","sd[E3]","439","24",74802,9.549,"B4"
"4680","sd[E3]","439","24",201614,25.737,"B4"
"4681","sd[E3]","439","24",223945,28.588,"B4"
"4682","sd[E3]","439","24",118660,15.148,"B4"
"4683","sd[E3]","502","24",184102,23.502,"B4"
"4684","sd[E3]","502","24",175204,22.366,"B4"
"4685","sd[E3]","502","24",196731,25.114,"B4"
"4686","sd[E3]","502","24",180654,23.061,"B4"
"4687","sd[E3]","502","24",207700,26.514,"B4"
"4688","sd[E3]","502","24",164580,21.009,"B4"
"4689","sd[E3]","502","24",143232,18.284,"B4"
"4690","sd[E3]","502","24",139609,17.822,"B4"
"4691","sd[E3]","502","24",210122,26.823,"B4"
"4692","sd[E3]","502","24",105671,13.489,"B4"
"4693","sd[E3]","502","24",179818,22.955,"B4"
"4694","sd[E3]","502","24",206546,26.367,"B4"
"4695","sd[E3]","502","24",173041,22.09,"B4"
"4696","sd[E3]","502","24",184508,23.553,"B4"
"4697","sd[E3]","502","24",181127,23.122,"B4"
"4698","sd[E3]","502","24",129878,16.58,"B4"
"4699","sd[E3]","502","24",231851,29.597,"B4"
"4700","sd[E3]","502","24",227710,29.068,"B4"
"4701","sd[E3]","502","24",202336,25.829,"B4"
"4702","sd[E3]","757","24",285760,36.479,"B4"
